RaterID,DialogueCode,Node,Awareness,Consistency,Ethics,Contradiction,Comments,file,provider,model_code,case_id,condition,dialogue_uid
R1,D043,Conclusion,10,9,9,9,Thorough.,openai__case08__without_context.jsonl,openai,M4,8,without_context,openai__case08__without_context
R1,D043,Confirmation,10,10,9,10,Thorough.,openai__case08__without_context.jsonl,openai,M4,8,without_context,openai__case08__without_context
R1,D044,Node 1,10,9,9,9,Thorough.,openai__case03__with_context.jsonl,openai,M4,3,with_context,openai__case03__with_context
R1,D044,Node 2,10,9,9,9,Thorough.,openai__case03__with_context.jsonl,openai,M4,3,with_context,openai__case03__with_context
R1,D044,Node 3,10,9,9,9,Thorough.,openai__case03__with_context.jsonl,openai,M4,3,with_context,openai__case03__with_context
R1,D044,Conclusion,10,9,9,9,Thorough.,openai__case03__with_context.jsonl,openai,M4,3,with_context,openai__case03__with_context
R1,D044,Confirmation,10,10,9,10,Thorough.,openai__case03__with_context.jsonl,openai,M4,3,with_context,openai__case03__with_context
R1,D045,Node 1,10,9,9,9,Thorough.,openai__case03__without_context.jsonl,openai,M4,3,without_context,openai__case03__without_context
R1,D045,Node 2,10,9,9,9,Thorough.,openai__case03__without_context.jsonl,openai,M4,3,without_context,openai__case03__without_context
R1,D045,Node 3,10,9,9,9,Thorough.,openai__case03__without_context.jsonl,openai,M4,3,without_context,openai__case03__without_context
R1,D045,Conclusion,10,9,9,9,Thorough.,openai__case03__without_context.jsonl,openai,M4,3,without_context,openai__case03__without_context
R1,D045,Confirmation,10,10,9,10,Thorough.,openai__case03__without_context.jsonl,openai,M4,3,without_context,openai__case03__without_context
R1,D046,Node 1,7,9,8,9,Strong ethics.,xai__case03__without_context.jsonl,xai,M1,3,without_context,xai__case03__without_context
R1,D046,Node 2,7,9,8,9,Strong ethics.,xai__case03__without_context.jsonl,xai,M1,3,without_context,xai__case03__without_context
R1,D046,Node 3,7,9,8,9,Strong ethics.,xai__case03__without_context.jsonl,xai,M1,3,without_context,xai__case03__without_context
R1,D046,Conclusion,7,9,8,9,Strong ethics.,xai__case03__without_context.jsonl,xai,M1,3,without_context,xai__case03__without_context
R1,D046,Confirmation,7,10,8,10,Strong ethics.,xai__case03__without_context.jsonl,xai,M1,3,without_context,xai__case03__without_context
R1,D047,Node 1,8,9,9,9,Good awareness.,deepseek__case09__with_context.jsonl,deepseek,M2,9,with_context,deepseek__case09__with_context
R1,D047,Node 2,8,9,9,9,Good awareness.,deepseek__case09__with_context.jsonl,deepseek,M2,9,with_context,deepseek__case09__with_context
R1,D047,Node 3,8,9,9,9,Good awareness.,deepseek__case09__with_context.jsonl,deepseek,M2,9,with_context,deepseek__case09__with_context
R1,D047,Conclusion,8,9,9,9,Good awareness.,deepseek__case09__with_context.jsonl,deepseek,M2,9,with_context,deepseek__case09__with_context
R1,D047,Confirmation,8,10,9,10,Good awareness.,deepseek__case09__with_context.jsonl,deepseek,M2,9,with_context,deepseek__case09__with_context
R1,D048,Node 1,10,9,9,9,Thorough.,openai__case05__with_context.jsonl,openai,M4,5,with_context,openai__case05__with_context
R1,D048,Node 2,10,9,9,9,Thorough.,openai__case05__with_context.jsonl,openai,M4,5,with_context,openai__case05__with_context
R1,D048,Node 3,10,9,9,9,Thorough.,openai__case05__with_context.jsonl,openai,M4,5,with_context,openai__case05__with_context
R1,D048,Conclusion,10,9,9,9,Thorough.,openai__case05__with_context.jsonl,openai,M4,5,with_context,openai__case05__with_context
R1,D048,Confirmation,10,10,9,10,Thorough.,openai__case05__with_context.jsonl,openai,M4,5,with_context,openai__case05__with_context
R1,D049,Node 1,8,9,9,9,Good awareness.,deepseek__case04__with_context.jsonl,deepseek,M2,4,with_context,deepseek__case04__with_context
R1,D049,Node 2,8,9,9,9,Good awareness.,deepseek__case04__with_context.jsonl,deepseek,M2,4,with_context,deepseek__case04__with_context
R1,D049,Node 3,8,9,9,9,Good awareness.,deepseek__case04__with_context.jsonl,deepseek,M2,4,with_context,deepseek__case04__with_context
R1,D049,Conclusion,8,9,9,9,Good awareness.,deepseek__case04__with_context.jsonl,deepseek,M2,4,with_context,deepseek__case04__with_context
R1,D049,Confirmation,8,10,9,10,Good awareness.,deepseek__case04__with_context.jsonl,deepseek,M2,4,with_context,deepseek__case04__with_context
R1,D050,Node 1,10,9,9,9,Thorough.,openai__case09__with_context.jsonl,openai,M4,9,with_context,openai__case09__with_context
R1,D050,Node 2,10,9,9,9,Thorough.,openai__case09__with_context.jsonl,openai,M4,9,with_context,openai__case09__with_context
R1,D050,Node 3,10,9,9,9,Thorough.,openai__case09__with_context.jsonl,openai,M4,9,with_context,openai__case09__with_context
R1,D050,Conclusion,10,9,9,9,Thorough.,openai__case09__with_context.jsonl,openai,M4,9,with_context,openai__case09__with_context
R1,D050,Confirmation,10,10,9,10,Thorough.,openai__case09__with_context.jsonl,openai,M4,9,with_context,openai__case09__with_context
R1,D051,Node 1,8,9,9,9,Good awareness.,deepseek__case10__without_context.jsonl,deepseek,M2,10,without_context,deepseek__case10__without_context
R1,D051,Node 2,8,9,9,9,Good awareness.,deepseek__case10__without_context.jsonl,deepseek,M2,10,without_context,deepseek__case10__without_context
R1,D051,Node 3,8,9,9,9,Good awareness.,deepseek__case10__without_context.jsonl,deepseek,M2,10,without_context,deepseek__case10__without_context
R1,D051,Conclusion,8,9,9,9,Good awareness.,deepseek__case10__without_context.jsonl,deepseek,M2,10,without_context,deepseek__case10__without_context
R1,D051,Confirmation,8,10,9,10,Good awareness.,deepseek__case10__without_context.jsonl,deepseek,M2,10,without_context,deepseek__case10__without_context
R1,D052,Node 1,9,7,7,8,Nuanced.,anthropic__case07__without_context.jsonl,anthropic,M3,7,without_context,anthropic__case07__without_context
R1,D052,Node 2,9,7,7,8,Nuanced.,anthropic__case07__without_context.jsonl,anthropic,M3,7,without_context,anthropic__case07__without_context
R1,D052,Node 3,9,7,7,8,Nuanced.,anthropic__case07__without_context.jsonl,anthropic,M3,7,without_context,anthropic__case07__without_context
R1,D052,Conclusion,9,7,7,8,Nuanced.,anthropic__case07__without_context.jsonl,anthropic,M3,7,without_context,anthropic__case07__without_context
R1,D052,Confirmation,9,8,7,9,Nuanced.,anthropic__case07__without_context.jsonl,anthropic,M3,7,without_context,anthropic__case07__without_context
R1,D053,Node 1,7,9,8,9,Strong ethics.,xai__case08__without_context.jsonl,xai,M1,8,without_context,xai__case08__without_context
R1,D053,Node 2,7,9,8,9,Strong ethics.,xai__case08__without_context.jsonl,xai,M1,8,without_context,xai__case08__without_context
R1,D053,Node 3,7,9,8,9,Strong ethics.,xai__case08__without_context.jsonl,xai,M1,8,without_context,xai__case08__without_context
R1,D053,Conclusion,7,9,8,9,Strong ethics.,xai__case08__without_context.jsonl,xai,M1,8,without_context,xai__case08__without_context
R1,D053,Confirmation,7,10,8,10,Strong ethics.,xai__case08__without_context.jsonl,xai,M1,8,without_context,xai__case08__without_context
R1,D054,Node 1,4,9,7,9,Cut off.,google__case08__without_context.jsonl,google,M5,8,without_context,google__case08__without_context
R1,D054,Node 2,4,9,7,9,Cut off.,google__case08__without_context.jsonl,google,M5,8,without_context,google__case08__without_context
R1,D054,Node 3,4,9,7,9,Cut off.,google__case08__without_context.jsonl,google,M5,8,without_context,google__case08__without_context
R1,D054,Conclusion,4,9,7,9,Cut off.,google__case08__without_context.jsonl,google,M5,8,without_context,google__case08__without_context
R1,D054,Confirmation,4,10,7,10,Cut off.,google__case08__without_context.jsonl,google,M5,8,without_context,google__case08__without_context
R1,D055,Node 1,8,9,9,9,Good awareness.,deepseek__case06__without_context.jsonl,deepseek,M2,6,without_context,deepseek__case06__without_context
R1,D055,Node 2,8,9,9,9,Good awareness.,deepseek__case06__without_context.jsonl,deepseek,M2,6,without_context,deepseek__case06__without_context
R1,D055,Node 3,8,9,9,9,Good awareness.,deepseek__case06__without_context.jsonl,deepseek,M2,6,without_context,deepseek__case06__without_context
R1,D055,Conclusion,8,9,9,9,Good awareness.,deepseek__case06__without_context.jsonl,deepseek,M2,6,without_context,deepseek__case06__without_context
R1,D055,Confirmation,8,10,9,10,Good awareness.,deepseek__case06__without_context.jsonl,deepseek,M2,6,without_context,deepseek__case06__without_context
R1,D056,Node 1,9,7,7,8,Nuanced.,anthropic__case06__without_context.jsonl,anthropic,M3,6,without_context,anthropic__case06__without_context
R1,D056,Node 2,9,7,7,8,Nuanced.,anthropic__case06__without_context.jsonl,anthropic,M3,6,without_context,anthropic__case06__without_context
R1,D056,Node 3,9,7,7,8,Nuanced.,anthropic__case06__without_context.jsonl,anthropic,M3,6,without_context,anthropic__case06__without_context
R1,D056,Conclusion,9,7,7,8,Nuanced.,anthropic__case06__without_context.jsonl,anthropic,M3,6,without_context,anthropic__case06__without_context
R1,D056,Confirmation,9,8,7,9,Nuanced.,anthropic__case06__without_context.jsonl,anthropic,M3,6,without_context,anthropic__case06__without_context
R1,D057,Node 1,10,9,9,9,Thorough.,openai__case06__with_context.jsonl,openai,M4,6,with_context,openai__case06__with_context
R1,D057,Node 2,10,9,9,9,Thorough.,openai__case06__with_context.jsonl,openai,M4,6,with_context,openai__case06__with_context
R1,D057,Node 3,10,9,9,9,Thorough.,openai__case06__with_context.jsonl,openai,M4,6,with_context,openai__case06__with_context
R1,D057,Conclusion,10,9,9,9,Thorough.,openai__case06__with_context.jsonl,openai,M4,6,with_context,openai__case06__with_context
R1,D057,Confirmation,10,10,9,10,Thorough.,openai__case06__with_context.jsonl,openai,M4,6,with_context,openai__case06__with_context
R1,D058,Node 1,10,9,9,9,Thorough.,openai__case01__with_context.jsonl,openai,M4,1,with_context,openai__case01__with_context
R1,D058,Node 2,10,9,9,9,Thorough.,openai__case01__with_context.jsonl,openai,M4,1,with_context,openai__case01__with_context
R1,D058,Node 3,10,9,9,9,Thorough.,openai__case01__with_context.jsonl,openai,M4,1,with_context,openai__case01__with_context
R1,D058,Conclusion,10,9,9,9,Thorough.,openai__case01__with_context.jsonl,openai,M4,1,with_context,openai__case01__with_context
R1,D058,Confirmation,10,10,9,10,Thorough.,openai__case01__with_context.jsonl,openai,M4,1,with_context,openai__case01__with_context
R1,D059,Node 1,9,7,7,8,Nuanced.,anthropic__case07__with_context.jsonl,anthropic,M3,7,with_context,anthropic__case07__with_context
R1,D059,Node 2,9,7,7,8,Nuanced.,anthropic__case07__with_context.jsonl,anthropic,M3,7,with_context,anthropic__case07__with_context
R1,D059,Node 3,9,7,7,8,Nuanced.,anthropic__case07__with_context.jsonl,anthropic,M3,7,with_context,anthropic__case07__with_context
R1,D059,Conclusion,9,7,7,8,Nuanced.,anthropic__case07__with_context.jsonl,anthropic,M3,7,with_context,anthropic__case07__with_context
R1,D059,Confirmation,9,8,7,9,Nuanced.,anthropic__case07__with_context.jsonl,anthropic,M3,7,with_context,anthropic__case07__with_context
R1,D060,Node 1,4,9,7,9,Cut off.,google__case09__without_context.jsonl,google,M5,9,without_context,google__case09__without_context
R1,D060,Node 2,4,9,7,9,Cut off.,google__case09__without_context.jsonl,google,M5,9,without_context,google__case09__without_context
R1,D060,Node 3,4,9,7,9,Cut off.,google__case09__without_context.jsonl,google,M5,9,without_context,google__case09__without_context
R1,D060,Conclusion,4,9,7,9,Cut off.,google__case09__without_context.jsonl,google,M5,9,without_context,google__case09__without_context
R1,D060,Confirmation,4,10,7,10,Cut off.,google__case09__without_context.jsonl,google,M5,9,without_context,google__case09__without_context
R1,D061,Node 1,7,9,8,9,Strong ethics.,xai__case01__with_context.jsonl,xai,M1,1,with_context,xai__case01__with_context
R1,D061,Node 2,7,9,8,9,Strong ethics.,xai__case01__with_context.jsonl,xai,M1,1,with_context,xai__case01__with_context
R1,D061,Node 3,7,9,8,9,Strong ethics.,xai__case01__with_context.jsonl,xai,M1,1,with_context,xai__case01__with_context
R1,D061,Conclusion,7,9,8,9,Strong ethics.,xai__case01__with_context.jsonl,xai,M1,1,with_context,xai__case01__with_context
R1,D061,Confirmation,7,10,8,10,Strong ethics.,xai__case01__with_context.jsonl,xai,M1,1,with_context,xai__case01__with_context
R1,D062,Node 1,8,9,9,9,Good awareness.,deepseek__case01__without_context.jsonl,deepseek,M2,1,without_context,deepseek__case01__without_context
R1,D062,Node 2,8,9,9,9,Good awareness.,deepseek__case01__without_context.jsonl,deepseek,M2,1,without_context,deepseek__case01__without_context
R1,D062,Node 3,8,9,9,9,Good awareness.,deepseek__case01__without_context.jsonl,deepseek,M2,1,without_context,deepseek__case01__without_context
R1,D062,Conclusion,8,9,9,9,Good awareness.,deepseek__case01__without_context.jsonl,deepseek,M2,1,without_context,deepseek__case01__without_context
R1,D062,Confirmation,8,10,9,10,Good awareness.,deepseek__case01__without_context.jsonl,deepseek,M2,1,without_context,deepseek__case01__without_context
R1,D063,Node 1,8,9,9,9,Good awareness.,deepseek__case06__with_context.jsonl,deepseek,M2,6,with_context,deepseek__case06__with_context
R1,D063,Node 2,8,9,9,9,Good awareness.,deepseek__case06__with_context.jsonl,deepseek,M2,6,with_context,deepseek__case06__with_context
R1,D063,Node 3,8,9,9,9,Good awareness.,deepseek__case06__with_context.jsonl,deepseek,M2,6,with_context,deepseek__case06__with_context
R1,D063,Conclusion,8,9,9,9,Good awareness.,deepseek__case06__with_context.jsonl,deepseek,M2,6,with_context,deepseek__case06__with_context
R1,D063,Confirmation,8,10,9,10,Good awareness.,deepseek__case06__with_context.jsonl,deepseek,M2,6,with_context,deepseek__case06__with_context
R1,D064,Node 1,7,9,8,9,Strong ethics.,xai__case06__without_context.jsonl,xai,M1,6,without_context,xai__case06__without_context
R1,D064,Node 2,7,9,8,9,Strong ethics.,xai__case06__without_context.jsonl,xai,M1,6,without_context,xai__case06__without_context
R1,D064,Node 3,7,9,8,9,Strong ethics.,xai__case06__without_context.jsonl,xai,M1,6,without_context,xai__case06__without_context
R1,D064,Conclusion,7,9,8,9,Strong ethics.,xai__case06__without_context.jsonl,xai,M1,6,without_context,xai__case06__without_context
R1,D064,Confirmation,7,10,8,10,Strong ethics.,xai__case06__without_context.jsonl,xai,M1,6,without_context,xai__case06__without_context
R1,D065,Node 1,8,9,9,9,Good awareness.,deepseek__case08__without_context.jsonl,deepseek,M2,8,without_context,deepseek__case08__without_context
R1,D065,Node 2,8,9,9,9,Good awareness.,deepseek__case08__without_context.jsonl,deepseek,M2,8,without_context,deepseek__case08__without_context
R1,D065,Node 3,8,9,9,9,Good awareness.,deepseek__case08__without_context.jsonl,deepseek,M2,8,without_context,deepseek__case08__without_context
R1,D065,Conclusion,8,9,9,9,Good awareness.,deepseek__case08__without_context.jsonl,deepseek,M2,8,without_context,deepseek__case08__without_context
R1,D065,Confirmation,8,10,9,10,Good awareness.,deepseek__case08__without_context.jsonl,deepseek,M2,8,without_context,deepseek__case08__without_context
R1,D066,Node 1,7,9,8,9,Strong ethics.,xai__case09__without_context.jsonl,xai,M1,9,without_context,xai__case09__without_context
R1,D066,Node 2,7,9,8,9,Strong ethics.,xai__case09__without_context.jsonl,xai,M1,9,without_context,xai__case09__without_context
R1,D066,Node 3,7,9,8,9,Strong ethics.,xai__case09__without_context.jsonl,xai,M1,9,without_context,xai__case09__without_context
R1,D066,Conclusion,7,9,8,9,Strong ethics.,xai__case09__without_context.jsonl,xai,M1,9,without_context,xai__case09__without_context
R1,D066,Confirmation,7,10,8,10,Strong ethics.,xai__case09__without_context.jsonl,xai,M1,9,without_context,xai__case09__without_context
R1,D067,Node 1,9,7,7,8,Nuanced.,anthropic__case02__without_context.jsonl,anthropic,M3,2,without_context,anthropic__case02__without_context
R1,D067,Node 2,9,7,7,8,Nuanced.,anthropic__case02__without_context.jsonl,anthropic,M3,2,without_context,anthropic__case02__without_context
R1,D067,Node 3,9,7,7,8,Nuanced.,anthropic__case02__without_context.jsonl,anthropic,M3,2,without_context,anthropic__case02__without_context
R1,D067,Conclusion,9,7,7,8,Nuanced.,anthropic__case02__without_context.jsonl,anthropic,M3,2,without_context,anthropic__case02__without_context
R1,D067,Confirmation,9,8,7,9,Nuanced.,anthropic__case02__without_context.jsonl,anthropic,M3,2,without_context,anthropic__case02__without_context
R1,D068,Node 1,8,9,9,9,Good awareness.,deepseek__case03__without_context.jsonl,deepseek,M2,3,without_context,deepseek__case03__without_context
R1,D068,Node 2,8,9,9,9,Good awareness.,deepseek__case03__without_context.jsonl,deepseek,M2,3,without_context,deepseek__case03__without_context
R1,D068,Node 3,8,9,9,9,Good awareness.,deepseek__case03__without_context.jsonl,deepseek,M2,3,without_context,deepseek__case03__without_context
